,Date,Time,Open,High,Low,Close,Total Volume,Period Volume
3651,2008-06-13,11:52:00,135.83,135.88,135.81,135.83,125995606.0,436481.0
3652,2008-06-13,11:53:00,135.84,135.86,135.83,135.83,126300465.0,304859.0
3653,2008-06-13,11:54:00,135.84,135.9,135.83,135.88,126701070.0,400605.0
3654,2008-06-13,11:55:00,135.9,135.92,135.87,135.89,126897064.0,195994.0
3655,2008-06-13,11:56:00,135.88,135.91,135.86,135.87,127182272.0,285208.0
3656,2008-06-13,11:57:00,135.89,135.92,135.84,135.92,127355685.0,172913.0
3657,2008-06-13,11:58:00,135.93,135.93,135.88,135.9,127497398.0,141713.0
3658,2008-06-13,11:59:00,135.89,135.89,135.83,135.84,127942588.0,95190.0
3659,2008-06-13,12:00:00,135.84,135.84,135.77,135.78,128121163.0,178575.0
3660,2008-06-13,12:01:00,135.77,135.84,135.76,135.8,128278114.0,156951.0
3661,2008-06-13,12:02:00,135.8,135.87,135.8,135.87,128344378.0,66264.0
3662,2008-06-13,12:03:00,135.86,135.87,135.81,135.82,128429982.0,85604.0
3663,2008-06-13,12:04:00,135.81,135.92,135.81,135.85,128660211.0,230229.0
3664,2008-06-13,12:05:00,135.85,135.86,135.77,135.8,128843748.0,183537.0
3665,2008-06-13,12:06:00,135.8,135.85,135.8,135.85,128930810.0,87062.0
3666,2008-06-13,12:07:00,135.84,135.92,135.84,135.91,129098333.0,167523.0
3667,2008-06-13,12:08:00,135.91,135.91,135.85,135.87,129158149.0,59816.0
3668,2008-06-13,12:09:00,135.88,135.91,135.86,135.88,129297114.0,138965.0
3669,2008-06-13,12:10:00,135.87,135.9,135.86,135.9,129333836.0,36722.0
3670,2008-06-13,12:11:00,135.9,135.91,135.86,135.87,129474666.0,140830.0
3671,2008-06-13,12:12:00,135.86,135.93,135.84,135.84,129619267.0,144601.0
3672,2008-06-13,12:13:00,135.84,135.89,135.81,135.87,130007151.0,387884.0
3673,2008-06-13,12:14:00,135.87,135.87,135.82,135.84,130182551.0,175400.0
3674,2008-06-13,12:15:00,135.83,135.87,135.82,135.84,131962422.0,187057.0
3675,2008-06-13,12:16:00,135.85,135.93,135.85,135.92,132068885.0,106463.0
3676,2008-06-13,12:17:00,135.92,135.92,135.87,135.88,132129200.0,60315.0
